trajectory,method,t0,T,ns,deltat,runtime,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49
23,SL,10,310,100,10,0.000592,0.017346,0.071382,0.021838,0.056350,0.048925,0.065368,0.019116,0.028746,0.035412,0.025980,-0.006146,-0.004283,-0.025549,-0.012491,-0.001744,0.021079,0.041706,-0.063747,0.030488,0.003271,0.068866,0.054232,0.066384,-0.010679,0.021620,0.014308,-0.073710,-0.064887,0.003101,-0.054664,0.063004,0.061347,0.008789,0.047831,-0.054819,-0.017011,0.009487,0.026901,0.032931,0.070193,-0.070206,-0.063747,-0.014544,-0.019685,-0.013099,-0.013626,-0.011989,-0.065385,-0.016336,-0.011989
23,MPL_noMu,10,310,100,10,1.000000,0.040013,0.021948,-0.004362,0.056115,0.049632,0.017206,0.003338,0.056140,0.058561,0.007132,0.005153,0.005530,-0.006755,0.000563,0.017624,0.005262,0.007306,-0.011757,0.011897,-0.001591,0.025138,0.008070,0.013359,0.007345,0.009457,-0.000971,-0.027206,-0.009468,-0.000604,-0.006894,0.013065,0.007149,-0.005500,0.005535,-0.017844,-0.003996,0.002385,-0.015241,-0.010374,0.023678,-0.024442,-0.012709,-0.000144,-0.015195,-0.004561,0.003900,0.002568,-0.012734,-0.005285,0.003381
23,SL_noMu,10,310,100,10,1.000000,0.017681,0.065391,0.010946,0.055384,0.048030,0.059551,0.009595,0.031988,0.034632,0.014875,0.000000,-0.001784,-0.012790,0.000000,0.000000,0.010570,0.038177,-0.057896,0.017437,-0.001705,0.063259,0.049440,0.060283,0.000000,0.020000,0.005758,-0.067697,-0.059457,-0.001621,-0.049834,0.057405,0.055723,0.000000,0.043626,-0.050395,-0.004260,0.003846,0.023376,0.029678,0.064474,-0.064487,-0.057896,-0.003650,-0.009877,-0.003292,0.000000,0.000000,-0.059567,-0.004093,0.000000
24,MPL,10,310,100,10,0.000666,0.014924,0.009769,0.056068,0.013346,0.015823,0.048086,0.019066,0.014280,0.016838,0.016519,-0.008710,0.008331,0.001505,-0.012003,-0.012869,0.016123,-0.014972,-0.001415,-0.006359,-0.011938,-0.008049,0.014285,-0.018206,0.002563,0.019003,0.006052,0.012575,-0.004890,0.012444,-0.004652,-0.006094,-0.012183,0.005781,0.015722,-0.014004,-0.004495,0.022517,0.008263,0.008656,-0.011313,-0.017946,-0.052009,-0.013912,-0.004024,-0.014113,-0.014775,-0.009590,-0.012688,-0.006960,-0.010491
24,SL,10,310,100,10,0.000584,0.011095,0.008490,0.035806,0.017870,0.017771,0.028597,-0.019656,0.019997,0.017894,0.050372,-0.013558,-0.001202,0.011578,-0.015672,-0.044545,0.020838,0.006431,-0.006308,-0.034293,-0.047826,-0.011982,0.015074,-0.047899,0.004327,0.048961,0.011979,0.009074,-0.007515,0.015640,-0.040852,0.029889,-0.045266,-0.034242,0.018674,-0.010391,-0.045563,0.014483,0.016669,-0.009455,-0.036974,-0.048584,-0.036584,-0.046451,-0.000123,-0.013626,-0.046633,-0.010328,-0.016719,0.036232,-0.015618
24,MPL_noMu,10,310,100,10,1.000000,0.003650,-0.002479,0.056885,0.007511,0.003611,0.045719,0.018127,0.008035,0.009715,0.020574,-0.002324,0.009526,-0.003938,-0.004242,-0.015790,0.009221,-0.014696,0.007616,-0.005431,-0.014705,0.002494,0.007215,-0.016552,-0.010447,0.015580,-0.001651,0.003174,0.002948,0.007487,-0.003627,-0.007960,-0.010722,0.007049,0.010480,-0.003450,-0.007368,0.027540,0.002785,0.012743,-0.009576,-0.016220,-0.052590,-0.012381,-0.010254,-0.000337,-0.011903,0.001012,-0.006986,-0.009075,-0.004946
24,SL_noMu,10,310,100,10,1.000000,0.000000,-0.004260,0.035679,0.007171,0.004448,0.027976,-0.017369,0.008015,0.007180,0.046565,-0.003406,0.000000,0.002916,-0.003929,-0.041201,0.008348,0.005656,0.003191,-0.031438,-0.044224,0.000000,0.003781,-0.044185,-0.008707,0.045047,0.000000,0.000000,0.000000,0.006286,-0.037416,0.027503,-0.041668,-0.031561,0.009376,0.000000,-0.042138,0.018633,0.006694,-0.002391,-0.034066,-0.044812,-0.037507,-0.042748,-0.006062,0.000000,-0.042915,0.000000,-0.006714,0.033003,-0.006277
25,MPL,10,310,100,10,0.000770,0.046703,0.048115,0.009902,0.015000,0.035403,0.020027,0.017324,0.030390,0.012429,0.027308,-0.009109,-0.017809,0.018589,0.004615,0.017430,-0.019783,-0.000443,0.000252,0.018432,-0.016943,-0.006921,0.018057,-0.020210,-0.023840,0.008908,-0.008076,-0.017830,0.017089,0.015823,-0.001334,0.012449,0.003697,0.027362,-0.012211,-0.001584,-0.000276,-0.015530,-0.026016,-0.015318,-0.006084,-0.010039,-0.017843,-0.017105,-0.013497,-0.062664,-0.055646,-0.020737,-0.072176,-0.023298,-0.057572
25,SL,10,310,100,10,0.000740,0.017610,-0.015959,0.042588,0.015000,0.057492,0.040315,0.026700,0.037143,0.011995,0.030264,-0.028505,-0.035665,0.042197,0.030801,0.021848,-0.046753,0.034616,0.032603,0.033406,-0.033952,-0.037191,0.042313,-0.036832,-0.031014,0.019175,0.029517,-0.041174,0.029017,0.034144,0.026953,0.023713,-0.006477,0.054542,0.016698,0.026047,0.000078,-0.042090,-0.034750,-0.037061,0.017369,0.020186,-0.030288,-0.037004,0.032578,-0.073957,-0.024013,-0.046743,-0.080094,-0.033790,-0.013197
25,MPL_noMu,10,310,100,10,1.000000,0.044623,0.046750,0.010686,0.000000,0.034422,0.016675,0.006754,0.033036,0.000288,0.023813,-0.007405,-0.007623,0.014940,0.006883,0.008841,-0.020314,-0.000029,-0.003466,0.017276,-0.018578,-0.004702,0.018372,-0.024449,-0.021139,0.001587,-0.008702,-0.014005,0.014717,0.006139,-0.006426,0.007945,0.005626,0.026671,-0.013292,-0.003652,0.009115,-0.012554,-0.024498,-0.010601,-0.005867,-0.012800,-0.009465,-0.019716,-0.016520,-0.061947,-0.055018,-0.021142,-0.071508,-0.022086,-0.056886
25,SL_noMu,10,310,100,10,1.000000,0.017488,-0.015205,0.036307,-0.000000,0.057071,0.033695,0.013361,0.035205,-0.000000,0.028218,-0.026642,-0.022305,0.034840,0.029400,0.010952,-0.040486,0.028958,0.023772,0.031559,-0.032197,-0.031428,0.036658,-0.035105,-0.029024,0.009625,0.027829,-0.034000,0.027065,0.021358,0.021279,0.021897,-0.003322,0.054129,0.015183,0.021279,0.009331,-0.035545,-0.032821,-0.027003,0.016398,0.014217,-0.018961,-0.035155,0.026937,-0.072717,-0.024073,-0.040477,-0.078806,-0.031875,-0.013330
26,MPL,10,310,100,10,0.000743,0.060754,0.048317,0.029086,0.057484,0.001149,0.032391,0.011267,0.020048,0.023404,0.059864,0.002181,-0.005774,-0.011920,-0.000467,0.011503,-0.016159,-0.009793,0.004646,-0.012795,-0.012020,-0.012292,-0.003989,0.020971,-0.015000,0.016503,0.031320,0.019800,-0.007752,0.027587,0.000371,0.015856,0.006717,-0.004198,0.009372,-0.004274,-0.001148,-0.020216,-0.019905,0.012201,-0.012026,-0.029432,-0.038679,-0.010753,-0.035238,-0.038798,-0.027904,-0.042199,-0.046570,-0.024323,-0.039083
26,SL,10,310,100,10,0.000675,0.032896,0.037607,0.056920,0.016605,0.006142,0.056456,0.013029,0.068099,0.028336,-0.010098,0.012691,-0.044609,-0.063898,0.014739,0.049135,-0.061129,-0.018537,-0.029017,0.004694,-0.052254,0.051045,-0.044083,0.071543,-0.015000,0.046315,0.056920,0.024711,-0.024034,0.071535,-0.041370,-0.037401,0.013883,-0.042971,0.042705,0.041800,0.046702,-0.069112,-0.050588,0.048405,-0.049529,-0.037954,0.008339,-0.049208,-0.073139,-0.062352,-0.039309,-0.022937,0.005677,-0.065922,0.009288
26,MPL_noMu,10,310,100,10,1.000000,0.059953,0.048268,0.023073,0.056183,-0.008349,0.027189,-0.001693,0.021676,0.016393,0.058436,-0.006171,-0.002014,-0.013478,-0.002385,0.007531,-0.016321,-0.010893,0.006926,-0.015463,-0.008102,-0.011007,-0.002049,0.025213,0.000000,0.010466,0.025347,0.012985,-0.001858,0.032006,0.005284,0.020006,0.012696,-0.000311,0.008588,-0.008248,-0.000481,-0.024022,-0.017290,0.010968,-0.008919,-0.020810,-0.034793,-0.007982,-0.039710,-0.036226,-0.017883,-0.045486,-0.046702,-0.026431,-0.039574
26,SL_noMu,10,310,100,10,1.000000,0.032921,0.038116,0.051724,0.016516,-0.003110,0.051467,0.000000,0.064717,0.018941,-0.009861,0.003191,-0.040136,-0.060675,0.013291,0.044675,-0.058055,-0.017141,-0.025947,0.002788,-0.047502,0.048739,-0.040227,0.068290,0.000000,0.041494,0.051724,0.015493,-0.016087,0.068225,-0.037079,-0.033053,0.016434,-0.038669,0.039092,0.037464,0.044401,-0.065976,-0.046135,0.044284,-0.045031,-0.026602,0.007514,-0.044881,-0.069809,-0.057445,-0.026224,-0.024889,0.004812,-0.062886,0.008598
27,MPL,10,310,100,10,0.000927,0.020197,0.020002,-0.000082,0.011391,0.027652,0.026328,0.012249,0.009369,0.050030,0.035732,0.008469,0.016152,-0.015572,0.004446,0.022574,0.020379,0.004573,-0.022211,0.012619,0.000517,-0.005708,0.006931,-0.011611,0.016824,0.009890,-0.025342,0.010728,0.007087,-0.022612,0.017152,0.008540,-0.011357,0.005795,0.020714,0.015623,0.028846,-0.008949,0.011605,0.004433,-0.009144,-0.009714,-0.065700,-0.054393,-0.057473,-0.022235,-0.018193,-0.059681,-0.022645,-0.020887,-0.019095
27,SL,10,310,100,10,0.000763,0.071810,0.069018,-0.014021,0.010009,0.053506,0.076205,-0.058548,0.062736,-0.015402,0.060706,0.055936,-0.043292,-0.041490,-0.004654,0.049835,0.069032,0.008317,-0.074339,0.064982,-0.013064,0.032025,-0.047966,-0.060224,0.066055,0.063132,-0.050531,0.070258,0.032423,-0.071234,0.070704,0.020832,-0.041336,0.027671,0.071866,-0.044196,0.055138,-0.067598,-0.004223,0.036868,-0.054129,-0.008489,-0.031432,-0.008963,-0.029498,-0.039467,-0.058127,-0.045727,-0.041233,-0.057586,0.041816
27,MPL_noMu,10,310,100,10,1.000000,0.021808,0.018742,0.010194,0.001100,0.023533,0.027683,0.010799,0.005151,0.048107,0.030737,0.007511,0.014828,-0.014295,0.010046,0.019799,0.019172,-0.002775,-0.025851,0.011975,0.001708,-0.006245,0.006238,-0.007671,0.015753,0.011034,-0.021410,0.013706,0.001554,-0.021349,0.018645,0.002739,-0.008308,0.000015,0.024272,0.017908,0.024472,-0.010278,0.016162,0.002808,-0.006064,0.003047,-0.063727,-0.054050,-0.056622,-0.018662,-0.014627,-0.059487,-0.015650,-0.019730,-0.021189
27,SL_noMu,10,310,100,10,1.000000,0.067289,0.064469,-0.003520,0.000000,0.044661,0.071502,-0.054979,0.057931,-0.014737,0.050647,0.052003,-0.040035,-0.038377,0.002381,0.046057,0.064482,0.000000,-0.070304,0.060606,-0.011046,0.029916,-0.045015,-0.055620,0.061710,0.059088,-0.042186,0.066457,0.024388,-0.066533,0.066355,0.013962,-0.034541,0.019434,0.068048,-0.040452,0.046017,-0.063353,0.000000,0.031155,-0.050010,0.004260,-0.031726,-0.009371,-0.029114,-0.031654,-0.053689,-0.045902,-0.030974,-0.053822,0.038283
28,MPL,10,310,100,10,0.000785,0.022323,0.018458,0.019375,0.012475,-0.000063,0.055440,0.024777,0.026458,0.009857,0.066762,0.010980,0.015041,-0.009684,0.016653,0.011047,-0.025813,0.020020,-0.017476,-0.015952,0.014980,-0.007301,0.020338,-0.000141,0.004793,-0.009000,0.014515,-0.004175,-0.004779,0.019207,-0.017650,-0.001237,-0.011895,0.000993,0.003934,0.011973,-0.008921,0.001082,-0.022565,-0.009759,0.002982,-0.023388,-0.055323,-0.059129,-0.021263,-0.017335,-0.031008,-0.025277,-0.026054,-0.057781,-0.026170
28,SL,10,310,100,10,0.000757,-0.022068,-0.039944,0.038300,0.031515,0.009645,-0.001804,0.042672,0.035676,0.030118,0.036979,0.027268,0.032808,-0.044906,0.021838,0.013036,-0.062942,0.047088,-0.021840,-0.056578,0.053172,0.001668,0.029214,-0.036337,0.044060,-0.039624,0.059357,0.035801,0.035989,0.048222,-0.065955,0.015428,-0.028861,0.044376,0.030587,0.037679,0.015617,0.039429,-0.054124,-0.009058,-0.007736,-0.051284,-0.041199,-0.035906,-0.060707,-0.054174,-0.071940,-0.044120,-0.062374,-0.045228,0.014581
28,MPL_noMu,10,310,100,10,1.000000,0.023701,0.016074,0.013519,0.002918,-0.009246,0.054855,0.017177,0.020271,0.005234,0.065148,0.011834,0.005047,-0.010102,0.008182,-0.002237,-0.024494,0.017346,-0.008586,-0.016486,0.015055,-0.011975,0.010074,-0.002429,0.006156,-0.004253,0.017320,-0.005274,-0.005873,0.012123,-0.021471,-0.002575,-0.009170,0.001716,0.002578,0.007729,-0.014477,0.001255,-0.019477,-0.000597,0.004199,-0.019603,-0.056163,-0.057806,-0.019937,-0.015047,-0.034597,-0.017273,-0.026348,-0.057786,-0.029401
28,SL_noMu,10,310,100,10,1.000000,-0.018309,-0.037269,0.027900,0.019724,0.000000,-0.001480,0.032880,0.027515,0.021140,0.036136,0.023507,0.020528,-0.040715,0.010946,0.000000,-0.057532,0.039325,-0.010948,-0.051241,0.048331,-0.003602,0.016713,-0.033565,0.044114,-0.034803,0.054566,0.032249,0.032418,0.042316,-0.061038,0.012677,-0.022773,0.040840,0.030680,0.033306,0.007857,0.035194,-0.045176,0.000000,-0.005277,-0.045714,-0.041878,-0.035759,-0.055496,-0.048704,-0.066560,-0.033990,-0.056663,-0.045286,0.009195
29,MPL,10,310,100,10,0.000784,0.065745,0.057220,0.052151,0.024053,0.031360,0.017007,0.013361,0.057045,0.041257,0.067436,0.008039,0.023937,0.001236,-0.005747,0.023681,-0.035849,0.027086,-0.014803,-0.012150,-0.016421,-0.000475,0.002018,-0.001881,0.011266,-0.030859,0.007064,-0.009363,-0.017280,0.037989,0.012205,-0.016274,-0.017302,-0.018217,-0.012915,-0.009113,0.000845,0.024174,0.011825,-0.009571,0.022809,-0.034002,-0.017546,-0.026603,-0.056429,-0.008214,-0.024117,-0.023413,-0.018952,-0.053634,-0.022286
29,SL,10,310,100,10,0.000540,0.028154,0.034236,-0.013390,0.052106,0.019823,-0.021297,0.032852,-0.010161,0.065431,0.052633,0.013029,0.047711,0.030764,0.010314,0.042120,-0.030251,0.057788,-0.036213,-0.031394,-0.039857,-0.028931,-0.025926,-0.033351,0.042660,-0.056623,0.030632,-0.040950,-0.038207,0.060147,0.039973,-0.038596,-0.025996,-0.029214,-0.040749,0.030376,0.021741,0.051065,0.015958,-0.037209,0.047177,-0.058092,-0.054942,-0.049599,-0.030529,-0.028046,-0.049599,-0.042633,-0.048597,-0.040210,-0.044355
29,MPL_noMu,10,310,100,10,1.000000,0.064417,0.055352,0.052836,0.018287,0.030740,0.022920,0.010963,0.054602,0.037162,0.067257,-0.004627,0.021745,-0.001472,-0.015828,0.023673,-0.035927,0.030872,-0.011795,-0.010000,-0.018925,0.000417,0.004510,0.000120,0.009898,-0.024289,0.001145,-0.005604,-0.010629,0.042220,0.011415,-0.017076,-0.007744,-0.007371,-0.012961,-0.010153,-0.002020,0.024885,0.005854,-0.009668,0.020976,-0.037602,-0.020960,-0.024413,-0.054849,0.001253,-0.022055,-0.015618,-0.019363,-0.052639,-0.022175
29,SL_noMu,10,310,100,10,1.000000,0.027751,0.033952,-0.012067,0.046213,0.021143,-0.012215,0.028286,-0.009573,0.059008,0.052769,0.000000,0.043076,0.025755,0.000000,0.037194,-0.031632,0.054016,-0.031162,-0.027038,-0.036797,-0.026203,-0.021732,-0.028713,0.039164,-0.050204,0.025339,-0.036358,-0.027833,0.056213,0.034884,-0.035872,-0.014885,-0.016713,-0.035989,0.027495,0.018033,0.047399,0.009182,-0.032878,0.043406,-0.054300,-0.051366,-0.045624,-0.030880,-0.016049,-0.045624,-0.031040,-0.045023,-0.039858,-0.039158
30,MPL,10,310,100,10,0.000667,0.014274,0.047173,0.028230,0.038522,0.061719,0.013908,0.060517,0.034977,0.009081,0.029059,0.023928,0.002291,-0.001674,0.009849,0.006265,-0.009840,-0.017749,0.015048,-0.001001,-0.004038,-0.018502,-0.013973,-0.018065,0.018233,0.007680,0.000271,0.023958,0.003095,0.010517,-0.007287,0.010825,-0.012484,-0.004149,-0.016122,0.001770,0.024982,-0.019961,-0.000326,0.003636,-0.003220,-0.018486,-0.028230,-0.010532,-0.041199,-0.020179,-0.024430,-0.011741,-0.025858,-0.043925,-0.010527
30,SL,10,310,100,10,0.000680,0.013031,0.023209,0.042821,0.033240,0.031735,0.013029,-0.001140,0.047696,0.037071,-0.023830,0.031915,-0.010698,-0.006976,0.040265,0.000167,-0.011529,-0.021738,0.038853,-0.000016,0.002373,-0.036519,-0.035312,-0.037588,0.039934,0.033243,-0.010688,0.037959,-0.018196,0.031339,-0.007548,0.011099,-0.026136,-0.034359,-0.038474,0.033723,0.042334,-0.034918,0.015058,0.013913,-0.033746,-0.021738,-0.042821,-0.034881,-0.023882,-0.035296,-0.041771,-0.018554,-0.036584,-0.050706,-0.034925
30,MPL_noMu,10,310,100,10,1.000000,0.000873,0.046394,0.019337,0.039445,0.058162,0.000773,0.059461,0.032279,0.009926,0.029677,0.024763,0.012260,0.008654,0.012386,0.009613,0.001281,-0.006183,0.015228,-0.000835,-0.005862,-0.016796,-0.009327,-0.019911,0.020849,0.005198,0.006867,0.016179,0.006197,0.011535,-0.003556,0.001325,-0.007255,-0.005880,-0.019137,-0.000511,0.026017,-0.021248,-0.004073,-0.003896,0.000669,-0.006887,-0.019337,-0.008637,-0.041183,-0.012785,-0.026669,-0.002047,-0.018438,-0.040695,-0.006040
30,SL_noMu,10,310,100,10,1.000000,0.000000,0.023306,0.029996,0.034762,0.030888,0.000000,-0.000553,0.043372,0.033963,-0.021440,0.033737,0.000000,0.003518,0.037334,0.003410,0.000000,-0.008706,0.035867,-0.000485,0.001869,-0.033643,-0.031935,-0.034865,0.036862,0.030076,-0.002696,0.026606,-0.012828,0.029101,-0.001919,0.000000,-0.018363,-0.031741,-0.035604,0.030618,0.039064,-0.034898,0.010642,0.005601,-0.030527,-0.008706,-0.029996,-0.031770,-0.023833,-0.024750,-0.038725,-0.007442,-0.025647,-0.046098,-0.031588
31,MPL,10,310,100,10,0.000745,0.024673,0.052096,0.013232,0.024257,0.052916,0.062544,0.033465,0.026355,0.017641,0.012191,-0.006160,-0.011072,-0.004516,0.019299,-0.026275,0.012532,-0.023931,-0.012530,0.009102,-0.009870,0.025356,0.033302,-0.006485,0.035444,0.009673,0.005473,-0.010751,0.011781,-0.019986,-0.018437,0.006353,0.020092,-0.020680,0.004536,0.006319,-0.006167,0.015519,-0.006424,-0.004114,-0.016481,-0.024205,-0.049100,-0.018836,-0.027785,-0.018000,-0.041947,-0.022103,-0.041819,-0.004664,-0.009470
31,SL,10,310,100,10,0.000632,0.047531,0.022108,0.035693,0.035665,-0.001894,0.030796,0.057906,0.049562,0.041050,0.010686,-0.023422,-0.024716,-0.008138,0.028057,-0.050616,0.009378,-0.050115,-0.014591,0.024639,-0.030558,-0.013834,0.057926,-0.009430,0.064471,-0.013683,0.009108,-0.011089,0.032015,-0.025571,-0.031461,0.029272,0.038076,-0.051403,-0.004464,0.004278,0.008318,0.036161,-0.017023,-0.010337,-0.014519,-0.050084,-0.030069,-0.029214,-0.048664,-0.025062,-0.048180,-0.030281,0.009289,-0.004531,-0.015654
31,MPL_noMu,10,310,100,10,1.000000,0.017428,0.050816,0.009113,0.017324,0.051724,0.061541,0.033901,0.026814,0.013072,0.001401,-0.006709,-0.006658,0.007770,0.011730,-0.020534,0.002835,-0.022876,-0.010847,0.005574,-0.010192,0.028905,0.033562,-0.001384,0.035826,0.012675,-0.003863,0.000506,0.006028,-0.011839,-0.012572,0.002332,0.019806,-0.022990,0.005023,0.008960,-0.014500,0.010291,0.005119,0.006292,-0.006383,-0.023213,-0.047620,-0.011114,-0.026625,-0.011376,-0.041413,-0.016338,-0.040935,0.009021,-0.004512
31,SL_noMu,10,310,100,10,1.000000,0.035681,0.022365,0.027528,0.022305,-0.001703,0.030556,0.047744,0.040888,0.031636,0.000000,-0.017662,-0.015496,0.004087,0.016056,-0.038971,0.000000,-0.040782,-0.009201,0.018571,-0.024933,-0.007976,0.047760,0.000000,0.053138,-0.008640,0.000000,0.000000,0.022462,-0.012800,-0.019690,0.020550,0.029992,-0.052456,-0.003854,0.008249,0.000000,0.027182,-0.004263,0.000000,-0.003643,-0.040757,-0.029979,-0.016713,-0.039606,-0.014354,-0.049208,-0.018956,0.007716,0.009099,-0.006292
32,MPL,10,310,100,10,0.000622,0.010277,0.018224,0.056816,0.055101,0.013900,0.055593,0.001274,0.010664,0.067526,0.016295,-0.007240,-0.006779,-0.004262,0.014985,0.001973,-0.014311,0.004325,0.019347,-0.019316,-0.002535,0.018079,-0.004406,-0.011388,-0.014979,0.018761,-0.003844,0.009907,0.021206,-0.006634,-0.004576,0.006986,-0.003805,0.014891,0.022140,-0.002955,-0.022569,-0.013345,0.000660,0.014641,0.002306,-0.056785,-0.011204,-0.050706,-0.010322,-0.025173,0.006751,-0.022224,-0.053383,-0.011136,-0.025309
32,SL,10,310,100,10,0.000579,-0.012893,0.018599,0.015911,-0.006431,0.014281,0.033358,0.005714,0.011979,0.026855,0.050279,-0.025286,-0.027950,-0.031061,0.013945,0.027712,-0.028863,-0.003628,0.037726,-0.028776,-0.009079,0.050489,-0.009288,-0.014556,-0.029120,0.048655,-0.007472,0.027828,0.038585,-0.041833,0.021959,-0.023539,-0.007676,0.036661,0.054574,-0.004575,-0.044448,0.025060,-0.022054,0.035834,0.009346,-0.029177,-0.008141,-0.045262,-0.012494,-0.039476,0.008740,-0.029727,-0.029414,-0.045665,-0.039054
32,MPL_noMu,10,310,100,10,1.000000,0.015187,0.005971,0.056873,0.055549,0.001315,0.057106,-0.002930,-0.001063,0.063796,0.010480,-0.006072,-0.005340,-0.003129,0.019286,0.000297,-0.009468,0.006625,0.021499,-0.017058,0.005973,0.012468,-0.007055,-0.001707,-0.013103,0.014775,0.003339,0.007943,0.022468,-0.003076,-0.006220,0.009620,0.002449,0.016891,0.015447,-0.016730,-0.018972,-0.011968,0.000672,0.017002,-0.007061,-0.053815,-0.000928,-0.049260,0.000372,-0.028370,0.009958,-0.019833,-0.053786,-0.006099,-0.029811
32,SL_noMu,10,310,100,10,1.000000,-0.005197,0.004653,0.015994,-0.006294,0.000000,0.033994,0.005867,0.000000,0.025129,0.042425,-0.024020,-0.026529,-0.025343,0.019736,0.026304,-0.027354,-0.000951,0.036272,-0.027308,0.000000,0.042602,-0.013710,-0.003653,-0.027630,0.041450,0.000000,0.026415,0.037093,-0.035328,0.020861,-0.022250,0.000000,0.035254,0.046034,-0.018226,-0.037882,0.023815,-0.020949,0.034488,0.000000,-0.027272,0.004089,-0.043440,0.000000,-0.037973,0.008899,-0.028237,-0.030801,-0.038548,-0.037570
33,MPL,10,310,100,10,0.000769,0.012475,0.015846,0.025237,0.058193,0.067609,0.019096,0.048876,0.040762,0.016142,0.015706,0.010399,-0.016361,0.011488,0.008608,0.019175,-0.017441,0.019042,-0.014976,-0.004901,-0.000587,0.011869,0.001553,-0.008029,-0.012072,0.018979,-0.026591,0.009796,-0.001077,0.017866,0.016555,0.014565,-0.009484,-0.011397,0.029568,0.004037,-0.010625,-0.011283,-0.004048,0.005145,0.024322,-0.017578,-0.031030,-0.025901,-0.068029,-0.012419,-0.082249,-0.061846,-0.033763,-0.074742,-0.016315
33,SL,10,310,100,10,0.000674,0.074704,0.013635,0.047564,0.035457,0.036403,-0.059191,0.031913,-0.004827,0.067604,0.019298,0.067268,-0.076329,0.072920,0.013031,0.079796,-0.073161,0.052470,-0.033335,0.010677,-0.013579,0.000118,-0.044125,-0.056166,0.016001,0.047577,-0.087918,0.008490,-0.038631,0.078194,0.078021,0.073161,-0.074356,-0.045001,0.095521,-0.024621,-0.065611,-0.037419,-0.064418,0.054395,-0.010106,-0.044970,-0.092981,-0.049389,-0.062471,-0.008143,-0.085238,-0.008003,0.028567,-0.033373,-0.085703
33,MPL_noMu,10,310,100,10,1.000000,0.011113,0.002317,0.023534,0.059135,0.067695,0.013655,0.051254,0.041913,0.014736,0.007344,0.009706,-0.014631,0.011195,-0.004435,0.017338,-0.015894,0.018929,-0.013710,-0.005246,0.005014,0.018122,0.002498,-0.007932,-0.013474,0.016928,-0.025451,-0.002829,0.000699,0.020857,0.014736,0.012875,-0.003146,-0.004743,0.034072,0.008008,-0.005213,-0.009987,-0.002520,0.004003,0.031351,-0.010823,-0.034411,-0.018181,-0.066119,-0.000144,-0.081479,-0.062751,-0.036564,-0.074057,-0.020193
33,SL_noMu,10,310,100,10,1.000000,0.068430,0.000000,0.039249,0.036532,0.036459,-0.055498,0.034057,-0.001998,0.061943,0.007738,0.062940,-0.069915,0.067861,0.000000,0.073082,-0.067020,0.049138,-0.027559,0.009068,-0.005469,0.006420,-0.040265,-0.052585,0.010758,0.039260,-0.082203,-0.004260,-0.030429,0.073362,0.071460,0.067020,-0.067715,-0.036069,0.089577,-0.019039,-0.059773,-0.030914,-0.059189,0.049741,-0.004091,-0.036043,-0.087198,-0.039569,-0.060950,0.004090,-0.083582,-0.008690,0.022958,-0.033195,-0.080269
34,MPL,10,310,100,10,0.000784,0.024142,0.022895,0.081425,0.021157,0.052199,0.051274,0.017623,0.017162,0.032331,0.033102,-0.008439,0.003860,-0.025414,0.017352,-0.008315,0.011313,-0.022220,0.019959,-0.010913,-0.008906,0.013428,0.000950,0.004780,0.006695,-0.021747,0.022851,0.012997,-0.008824,-0.008830,-0.004406,0.011616,-0.032425,-0.002421,-0.011838,-0.006000,-0.001148,0.004063,-0.022292,0.014618,-0.001173,-0.017163,0.011311,-0.057068,-0.016761,-0.063214,-0.008973,-0.012465,-0.045772,-0.042628,-0.021741
34,SL,10,310,100,10,0.000668,0.028057,0.022695,0.091677,0.064363,0.018878,0.036969,0.024176,0.061444,0.020149,0.076124,-0.012489,-0.023011,-0.060783,0.020654,-0.047033,0.011061,-0.062183,0.060967,-0.046437,-0.007905,0.060187,0.046753,-0.008120,0.000468,-0.067103,0.068402,-0.002212,-0.052694,-0.010697,-0.018947,0.010090,-0.076124,-0.011109,-0.019711,-0.013029,-0.010321,0.050033,-0.068668,0.023376,0.035792,-0.068366,0.011995,-0.033433,-0.065907,-0.051217,-0.011528,-0.013031,-0.000815,-0.016015,-0.026981
34,MPL_noMu,10,310,100,10,1.000000,0.015115,0.015607,0.080270,0.021854,0.052478,0.050700,0.010284,0.014485,0.037322,0.034170,0.004083,0.003796,-0.025839,0.011133,-0.007322,0.014443,-0.019361,0.021238,-0.010705,-0.006707,0.012096,0.001831,0.012525,0.009459,-0.018373,0.023699,0.015807,-0.006638,0.001922,0.001722,0.001218,-0.033517,0.008323,-0.004383,0.006630,0.009280,0.001983,-0.018861,0.007278,-0.002743,-0.018260,-0.000671,-0.056573,-0.014036,-0.060388,0.002642,0.000463,-0.045431,-0.043197,-0.013136
